finding_id,severity,authority,check,proposed_label,id_column,id_value,csv_value,authority_value,n_rows,datasets,detail
b4fac2d8f1e1,WARN,ncbi,id_reused_across_taxa,bivalvia,NCBI_ID,6544,bivalvia;cladoceramus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
69e9c7256ba3,WARN,worms,id_reused_across_taxa,bosmina,aphia_ID,106265,bosmina;bosmina fatalis;bosmina freyi;bosmina longirostris;bosmina tanakai,(one identifier denotes one taxon),0,"",5 distinct planktonzilla labels share this identifier
cdd70090db87,WARN,ncbi,id_reused_across_taxa,bosmina,NCBI_ID,27402,bosmina;bosmina fatalis;bosmina freyi;bosmina longirostris;bosmina tanakai,(one identifier denotes one taxon),0,"",5 distinct planktonzilla labels share this identifier
d5966d706b40,WARN,wikidata,id_reused_across_taxa,bosmina,wikidata_ID,Q618980,bosmina;bosmina fatalis;bosmina freyi;bosmina longirostris;bosmina tanakai,(one identifier denotes one taxon),0,"",5 distinct planktonzilla labels share this identifier
b6cf0ee78e6c,WARN,ncbi,id_reused_across_taxa,brachionus,NCBI_ID,10194,brachionus;brachionus angularis;brachionus budapestinensis;brachionus calyciflorus;brachionus caudatus;brachionus dimidiatus;brachionus diversicornis;brachionus falcatus;brachionus forficula;brachionus plicatilis;brachionus quadridentatus;brachionus sessilis;brachionus urceolaris,(one identifier denotes one taxon),0,"",13 distinct planktonzilla labels share this identifier
cc5b275da710,WARN,worms,id_reused_across_taxa,brachionus,aphia_ID,134937,brachionus;brachionus angularis;brachionus budapestinensis;brachionus calyciflorus;brachionus caudatus;brachionus dimidiatus;brachionus diversicornis;brachionus falcatus;brachionus forficula;brachionus plicatilis;brachionus quadridentatus;brachionus sessilis;brachionus urceolaris,(one identifier denotes one taxon),0,"",13 distinct planktonzilla labels share this identifier
2fb15e98ab7c,WARN,wikidata,id_reused_across_taxa,brachionus,wikidata_ID,Q3516967,brachionus;brachionus angularis;brachionus budapestinensis;brachionus calyciflorus;brachionus caudatus;brachionus dimidiatus;brachionus diversicornis;brachionus falcatus;brachionus forficula;brachionus plicatilis;brachionus quadridentatus;brachionus sessilis;brachionus urceolaris,(one identifier denotes one taxon),0,"",13 distinct planktonzilla labels share this identifier
ae031f980bb0,WARN,ncbi,id_reused_across_taxa,calanoida,NCBI_ID,6833,calanoida;rhincalanidae,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
1e8d15fdc1b9,WARN,ncbi,id_reused_across_taxa,calciopappus caudatus,NCBI_ID,418932,calciopappus caudatus;ophiaster,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
120e8b4930a9,WARN,worms,id_reused_across_taxa,centropyxis,aphia_ID,136759,centropyxis;centropyxis discoides,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
76f0697ba665,WARN,ncbi,id_reused_across_taxa,centropyxis,NCBI_ID,318527,centropyxis;centropyxis discoides,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
38bd385cbd99,WARN,wikidata,id_reused_across_taxa,centropyxis,wikidata_ID,Q72663,centropyxis;centropyxis discoides,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
31952596ecff,WARN,worms,id_reused_across_taxa,ceratium,aphia_ID,109506,ceratium;ceratium hirundinella,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
42e989f736b1,WARN,ncbi,id_reused_across_taxa,ceratium,NCBI_ID,2915,ceratium;ceratium hirundinella,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
7161a94da2ae,WARN,wikidata,id_reused_across_taxa,ceratium,wikidata_ID,Q287907,ceratium;ceratium hirundinella,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
c43dfa9d851d,WARN,ncbi,id_reused_across_taxa,ceratoneis closterium,NCBI_ID,2856,ceratoneis closterium;cylindrotheca closterium,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
3546a4677651,WARN,worms,id_reused_across_taxa,ceriodaphnia,aphia_ID,148376,ceriodaphnia;ceriodaphnia cornuta;ceriodaphnia dubia;ceriodaphnia pulchella,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
179a31a8c71f,WARN,ncbi,id_reused_across_taxa,ceriodaphnia,NCBI_ID,77671,ceriodaphnia;ceriodaphnia cornuta;ceriodaphnia dubia;ceriodaphnia pulchella,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
3600de91ac04,WARN,wikidata,id_reused_across_taxa,ceriodaphnia,wikidata_ID,Q6549092,ceriodaphnia;ceriodaphnia cornuta;ceriodaphnia dubia;ceriodaphnia pulchella,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
78ad5ede503c,WARN,worms,id_reused_across_taxa,chaetoceros,aphia_ID,148985,chaetoceros;chaetoceros dadayi,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
db340e58540d,WARN,ncbi,id_reused_across_taxa,chaetoceros,NCBI_ID,49237,chaetoceros;chaetoceros dadayi,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
a38739504863,WARN,ncbi,id_reused_across_taxa,chrysochromulina,NCBI_ID,35140,chrysochromulina;chrysochromulina lanceolata,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
f1eae1414f79,WARN,ncbi,id_reused_across_taxa,cladopyxis,NCBI_ID,1129411,cladopyxis;cladopyxis brachiolata,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
7ae6165cd995,WARN,worms,id_reused_across_taxa,climacodium,aphia_ID,196803,climacodium;climacodium crocosphaera,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
a72e2571ccd0,WARN,ncbi,id_reused_across_taxa,climacodium,NCBI_ID,2022333,climacodium;climacodium crocosphaera,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
c1754ea719ef,WARN,wikidata,id_reused_across_taxa,climacodium,wikidata_ID,Q25366289,climacodium;climacodium crocosphaera,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
7d1cdba87f1c,WARN,ncbi,id_reused_across_taxa,conochiloides,NCBI_ID,1917124,conochiloides;conochiloides dossuarius,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
d255ff04262f,WARN,wikidata,id_reused_across_taxa,conochiloides,wikidata_ID,Q21349732,conochiloides;conochiloides dossuarius,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
e80c229d17fd,WARN,worms,id_reused_across_taxa,conochilus,aphia_ID,134930,conochilus;conochilus unicornis,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
0a2944dea346,WARN,ncbi,id_reused_across_taxa,conochilus,NCBI_ID,360647,conochilus;conochilus unicornis,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
cf089d7c7436,WARN,wikidata,id_reused_across_taxa,conochilus,wikidata_ID,Q4195327,conochilus;conochilus unicornis,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
507f0425461c,WARN,ncbi,id_reused_across_taxa,corythodinium,NCBI_ID,240356,corythodinium;corythodinium constrictum;corythodinium milneri;corythodinium tesselatum,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
04280cb9c7a6,WARN,worms,id_reused_across_taxa,cyclops,aphia_ID,149782,cyclops;cyclops kikuchii;cyclops vicinus,(one identifier denotes one taxon),0,"",3 distinct planktonzilla labels share this identifier
0e66a6fab9b8,WARN,ncbi,id_reused_across_taxa,cyclops,NCBI_ID,263416,cyclops;cyclops kikuchii;cyclops vicinus,(one identifier denotes one taxon),0,"",3 distinct planktonzilla labels share this identifier
9c3bbda8ae0f,WARN,wikidata,id_reused_across_taxa,cyclops,wikidata_ID,Q1421606,cyclops;cyclops kikuchii;cyclops vicinus,(one identifier denotes one taxon),0,"",3 distinct planktonzilla labels share this identifier
6651a8fae7f8,WARN,worms,id_reused_across_taxa,daphnia,aphia_ID,148370,daphnia;daphnia ambigua;daphnia cristata;daphnia dentifera;daphnia galeata;daphnia longiremis;daphnia mitsukuri;daphnia pulex;daphnia tanakai,(one identifier denotes one taxon),0,"",9 distinct planktonzilla labels share this identifier
3cc54f09b421,WARN,ncbi,id_reused_across_taxa,daphnia,NCBI_ID,6668,daphnia;daphnia ambigua;daphnia cristata;daphnia dentifera;daphnia galeata;daphnia longiremis;daphnia mitsukuri;daphnia pulex;daphnia tanakai,(one identifier denotes one taxon),0,"",9 distinct planktonzilla labels share this identifier
4cf04c50880f,WARN,wikidata,id_reused_across_taxa,daphnia,wikidata_ID,Q269354,daphnia;daphnia ambigua;daphnia cristata;daphnia dentifera;daphnia galeata;daphnia longiremis;daphnia mitsukuri;daphnia pulex;daphnia tanakai,(one identifier denotes one taxon),0,"",9 distinct planktonzilla labels share this identifier
730fc0bcf45d,WARN,worms,id_reused_across_taxa,diacyclops,aphia_ID,149783,diacyclops;diacyclops biscuspidatus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
a98aedafaea9,WARN,ncbi,id_reused_across_taxa,diacyclops,NCBI_ID,516365,diacyclops;diacyclops biscuspidatus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
03bf26c4153e,WARN,wikidata,id_reused_across_taxa,diacyclops,wikidata_ID,Q6555177,diacyclops;diacyclops biscuspidatus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
d87666923936,WARN,ncbi,id_reused_across_taxa,diaphanosoma,NCBI_ID,117531,diaphanosoma;diaphanosoma brachyurum;diaphanosoma dubium;diaphanosoma macrophthalma;diaphanosoma nipponica;diaphanosoma orientalis,(one identifier denotes one taxon),0,"",6 distinct planktonzilla labels share this identifier
f6f8e7bdb0ed,WARN,worms,id_reused_across_taxa,diaphanosoma,aphia_ID,234062,diaphanosoma;diaphanosoma brachyurum;diaphanosoma dubium;diaphanosoma macrophthalma;diaphanosoma nipponica;diaphanosoma orientalis,(one identifier denotes one taxon),0,"",6 distinct planktonzilla labels share this identifier
40ba47165ba3,WARN,wikidata,id_reused_across_taxa,diaphanosoma,wikidata_ID,Q4561167,diaphanosoma;diaphanosoma brachyurum;diaphanosoma dubium;diaphanosoma macrophthalma;diaphanosoma nipponica;diaphanosoma orientalis,(one identifier denotes one taxon),0,"",6 distinct planktonzilla labels share this identifier
17d5a42b1287,WARN,ncbi,id_reused_across_taxa,dicranophorus,NCBI_ID,360658,dicranophorus;dicranophorus uncinatus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
3a84f22c895a,WARN,worms,id_reused_across_taxa,dicranophorus,aphia_ID,368545,dicranophorus;dicranophorus uncinatus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
4bc34a4eb93e,WARN,wikidata,id_reused_across_taxa,dicranophorus,wikidata_ID,Q4169857,dicranophorus;dicranophorus uncinatus,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
992f821fcec0,WARN,ncbi,id_reused_across_taxa,dinobryon,NCBI_ID,98059,dinobryon;dinobryon coalescens,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
64039349354d,WARN,wikidata,id_reused_across_taxa,dinobryon,wikidata_ID,Q1226656,dinobryon;dinobryon coalescens,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
20b73e493580,WARN,ncbi,id_reused_across_taxa,dinophysis,NCBI_ID,47933,dinophysis;dinophysis parva,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
228cf9015415,WARN,ncbi,id_reused_across_taxa,discosphaera tubifera,NCBI_ID,418941,discosphaera tubifera;rhabdosphaera clavigera,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
64705407f410,WARN,ncbi,id_reused_across_taxa,euphysetta,NCBI_ID,332297,euphysetta;medusettidae,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
75121a55c839,WARN,ncbi,id_reused_across_taxa,gonyaulax verior,NCBI_ID,2723146,gonyaulax verior;sourniaea diacantha,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
854fed03a60d,WARN,worms,id_reused_across_taxa,helix,aphia_ID,153970,helix;helix aspersa,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
49ab001b2dc6,WARN,ncbi,id_reused_across_taxa,heterocapsa triquetra,NCBI_ID,66468,heterocapsa triquetra;kryptoperidinium triquetrum,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
0c611e53b479,WARN,wikidata,id_reused_across_taxa,kapelodinium vestifici,wikidata_ID,Q25364681,kapelodinium vestifici;torodinium,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
dd68c9f854d1,WARN,ncbi,id_reused_across_taxa,kellicottia,NCBI_ID,1213226,kellicottia;kellicottia bostoniensis;kellicottia longispina,(one identifier denotes one taxon),0,"",3 distinct planktonzilla labels share this identifier
1201bc13714c,WARN,worms,id_reused_across_taxa,kellicottia,aphia_ID,134940,kellicottia;kellicottia bostoniensis;kellicottia longispina,(one identifier denotes one taxon),0,"",3 distinct planktonzilla labels share this identifier
05fbc9b0cfce,WARN,wikidata,id_reused_across_taxa,kellicottia,wikidata_ID,Q1738282,kellicottia;kellicottia bostoniensis;kellicottia longispina,(one identifier denotes one taxon),0,"",3 distinct planktonzilla labels share this identifier
e37309714146,WARN,worms,id_reused_across_taxa,leptodora,aphia_ID,247922,leptodora;leptodora kindtii,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
3d9dd2d5e673,WARN,ncbi,id_reused_across_taxa,leptodora,NCBI_ID,77706,leptodora;leptodora kindtii,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
f9947c5a8adf,WARN,wikidata,id_reused_across_taxa,leptodora,wikidata_ID,Q15886001,leptodora;leptodora kindtii,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
68ac37640661,WARN,worms,id_reused_across_taxa,melosira,aphia_ID,149042,melosira;melosira arctica,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
001ded997b6d,WARN,ncbi,id_reused_across_taxa,monostyla,NCBI_ID,145460,monostyla;monostyla acus;monostyla closterocerca;monostyla furcata;monostyla hamata;monostyla opias;monostyla pyriformis;monostyla quadridentata,(one identifier denotes one taxon),0,"",8 distinct planktonzilla labels share this identifier
76f4aa8bd762,WARN,wikidata,id_reused_across_taxa,monostyla,wikidata_ID,Q21229661,monostyla;monostyla acus;monostyla closterocerca;monostyla furcata;monostyla hamata;monostyla opias;monostyla pyriformis;monostyla quadridentata,(one identifier denotes one taxon),0,"",8 distinct planktonzilla labels share this identifier
c84d48b7c4f2,WARN,wikidata,id_reused_across_taxa,octactis,wikidata_ID,Q25367454,octactis;octactis octonaria,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
017f360aee12,WARN,ncbi,id_reused_across_taxa,odontella mobiliensis,NCBI_ID,655800,odontella mobiliensis;trieres mobiliensis,(one identifier denotes one taxon),0,"",2 distinct planktonzilla labels share this identifier
80ba0ce142bc,WARN,ncbi,id_reused_across_taxa,oxytoxum,NCBI_ID,2950224,oxytoxum;oxytoxum caudatum;oxytoxum scolopax;oxytoxum variabile,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
6dd12618d55f,WARN,worms,id_reused_across_taxa,polyarthra,aphia_ID,134957,polyarthra;polyarthra euryptera;polyarthra remata;polyarthra vulgaris,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
a8892ea461a8,WARN,ncbi,id_reused_across_taxa,polyarthra,NCBI_ID,3024083,polyarthra;polyarthra euryptera;polyarthra remata;polyarthra vulgaris,(one identifier denotes one taxon),0,"",4 distinct planktonzilla labels share this identifier
